term,crn,catalog_id,section,credits,title,meetings,timecodes,primary_instructor,instructors,cap,act,rem
Fall2023,97469,CHEM 1184,01,3.000,General Chemistry for Health Science,"[{'days': 'TF', 'times': '1100am-1215pm', 'dates': '09/05-12/11', 'location': 'BNW 254A'}]",['TF 1100am-1215pm 09/05-12/11 BNW 254A'],Meilin   Huang,Meilin   Huang (P),48,47,1
Fall2023,97470,CHEM 1184,02,3.000,General Chemistry for Health Science,"[{'days': 'TF', 'times': '0200pm-0315pm', 'dates': '09/05-12/11', 'location': 'BNW 254A'}]",['TF 0200pm-0315pm 09/05-12/11 BNW 254A'],Meilin   Huang,Meilin   Huang (P),48,44,4
Fall2023,97472,CHEM 1184L,01,1.000,General Chemistry for Health Science Lab,"[{'days': 'T', 'times': '0900am-1150am', 'dates': '09/05-12/11', 'location': 'BNW 362'}]",['T 0900am-1150am 09/05-12/11 BNW 362'],Jay   Ives,Jay   Ives (P),16,15,1
Fall2023,97473,CHEM 1184L,02,1.000,General Chemistry for Health Science Lab,"[{'days': 'T', 'times': '0100pm-0350pm', 'dates': '09/05-12/11', 'location': 'BNW 362'}]",['T 0100pm-0350pm 09/05-12/11 BNW 362'],Jay   Ives,Jay   Ives (P),16,16,0
Fall2023,97474,CHEM 1184L,04,1.000,General Chemistry for Health Science Lab,"[{'days': 'W', 'times': '0900am-1150am', 'dates': '09/05-12/11', 'location': 'BNW 362'}]",['W 0900am-1150am 09/05-12/11 BNW 362'],Meilin   Huang,Meilin   Huang (P),16,15,1
Fall2023,97475,CHEM 1184L,05,1.000,General Chemistry for Health Science Lab,"[{'days': 'W', 'times': '0100pm-0350pm', 'dates': '09/05-12/11', 'location': 'BNW 362'}]",['W 0100pm-0350pm 09/05-12/11 BNW 362'],Meilin   Huang,Meilin   Huang (P),16,15,1
Fall2023,98268,CHEM 1184L,07,1.000,General Chemistry for Health Science Lab,"[{'days': 'R', 'times': '0900am-1150am', 'dates': '09/05-12/11', 'location': 'BNW 362'}]",['R 0900am-1150am 09/05-12/11 BNW 362'],Stephen   Cusumano,Stephen   Cusumano (P),16,15,1
Fall2023,98269,CHEM 1184L,08,1.000,General Chemistry for Health Science Lab,"[{'days': 'R', 'times': '0100pm-0350pm', 'dates': '09/05-12/11', 'location': 'BNW 362'}]",['R 0100pm-0350pm 09/05-12/11 BNW 362'],Marta Anne   Taddeo,Marta Anne   Taddeo (P),16,5,11
Fall2023,98270,CHEM 1184L,09,1.000,General Chemistry for Health Science Lab,"[{'days': 'F', 'times': '0900am-1150am', 'dates': '09/05-12/11', 'location': 'BNW 362'}]",['F 0900am-1150am 09/05-12/11 BNW 362'],Marta Anne   Taddeo,Marta Anne   Taddeo (P),16,10,6
Fall2023,97476,CHEM 2271,01,3.000,Organic Chemistry I,"[{'days': 'MR', 'times': '0800am-0915am', 'dates': '09/05-12/11', 'location': 'NHS 405'}, {'days': 'W', 'times': '0800am-0850am', 'dates': '09/05-12/11', 'location': 'NHS 405'}]","['MR 0800am-0915am 09/05-12/11 NHS 405', 'W 0800am-0850am 09/05-12/11 NHS 405', 'W 0800am-0850am 09/05-12/11 NHS 405']",Lawrence Kraig  Steffen,Lawrence Kraig  Steffen (P),27,26,1
Fall2023,97477,CHEM 2271,02,3.000,Organic Chemistry I,"[{'days': 'TF', 'times': '0930am-1045am', 'dates': '09/05-12/11', 'location': 'BNW 332'}, {'days': 'W', 'times': '0900am-0950am', 'dates': '09/05-12/11', 'location': 'BNW 332'}]","['TF 0930am-1045am 09/05-12/11 BNW 332', 'W 0900am-0950am 09/05-12/11 BNW 332', 'W 0900am-0950am 09/05-12/11 BNW 332']",Olivier J.  Nicaise,Olivier J.  Nicaise (P),27,24,3
Fall2023,97478,CHEM 2271,03,3.000,Organic Chemistry I,"[{'days': 'MR', 'times': '1100am-1215pm', 'dates': '09/05-12/11', 'location': 'NHS 410'}, {'days': 'W', 'times': '1000am-1050am', 'dates': '09/05-12/11', 'location': 'NHS 410'}]","['MR 1100am-1215pm 09/05-12/11 NHS 410', 'W 1000am-1050am 09/05-12/11 NHS 410', 'W 1000am-1050am 09/05-12/11 NHS 410']",Aaron R.  Van Dyke,Aaron R.  Van Dyke (P),20,20,0
Fall2023,99351,CHEM 2271,04,3.000,Organic Chemistry I,"[{'days': 'MR', 'times': '0800am-0915am', 'dates': '09/05-12/11', 'location': 'BNW 332'}, {'days': 'W', 'times': '0800am-0850am', 'dates': '09/05-12/11', 'location': 'BNW 332'}]","['MR 0800am-0915am 09/05-12/11 BNW 332', 'W 0800am-0850am 09/05-12/11 BNW 332', 'W 0800am-0850am 09/05-12/11 BNW 332']",Olivier J.  Nicaise,Olivier J.  Nicaise (P),20,19,1
Fall2023,97479,CHEM 2271L,01,1.000,Organic Chemistry I Lab,"[{'days': 'M', 'times': '0200pm-0450pm', 'dates': '09/05-12/11', 'location': 'BNW 339'}]",['M 0200pm-0450pm 09/05-12/11 BNW 339'],Mehrnaz   Kamal,Mehrnaz   Kamal (P),16,16,0
Fall2023,97480,CHEM 2271L,02,1.000,Organic Chemistry I Lab,"[{'days': 'T', 'times': '0200pm-0450pm', 'dates': '09/05-12/11', 'location': 'BNW 339'}]",['T 0200pm-0450pm 09/05-12/11 BNW 339'],Maryam   Khalili,Maryam   Khalili (P),16,15,1
Fall2023,97481,CHEM 2271L,04,1.000,Organic Chemistry I Lab,"[{'days': 'W', 'times': '0100pm-0350pm', 'dates': '09/05-12/11', 'location': 'BNW 339'}]",['W 0100pm-0350pm 09/05-12/11 BNW 339'],Lawrence Kraig  Steffen,Lawrence Kraig  Steffen (P),16,16,0
Fall2023,97482,CHEM 2271L,05,1.000,Organic Chemistry I Lab,"[{'days': 'R', 'times': '0200pm-0450pm', 'dates': '09/05-12/11', 'location': 'BNW 339'}]",['R 0200pm-0450pm 09/05-12/11 BNW 339'],Maryam   Khalili,Maryam   Khalili (P),16,15,1
Fall2023,97483,CHEM 2271L,06,1.000,Organic Chemistry I Lab,"[{'days': 'W', 'times': '0500pm-0750pm', 'dates': '09/05-12/11', 'location': 'BNW 339'}]",['W 0500pm-0750pm 09/05-12/11 BNW 339'],Rajashekhar   Betageri,Rajashekhar   Betageri (P),16,11,5
Fall2023,99352,CHEM 2271L,07,1.000,Organic Chemistry I Lab,"[{'days': 'M', 'times': '0500pm-0750pm', 'dates': '09/05-12/11', 'location': 'BNW 339'}]",['M 0500pm-0750pm 09/05-12/11 BNW 339'],Mehrnaz   Kamal,Mehrnaz   Kamal (P),16,16,0
Fall2023,99180,CHEM 3311,01,3.000,Forensic Science in the Health Care Setting,"[{'days': 'MR', 'times': '1100am-1215pm', 'dates': '09/05-12/11', 'location': 'BNW 339'}]",['MR 1100am-1215pm 09/05-12/11 BNW 339'],Linda N.  Roney,"Linda N.  Roney (P), Amanda S.  Harper-Leatherman ",9,2,7
Fall2023,97484,CHEM 3323L,01,1.000,Biochemistry Lab,"[{'days': 'W', 'times': '0100pm-0350pm', 'dates': '09/05-12/11', 'location': 'BNW 269'}]",['W 0100pm-0350pm 09/05-12/11 BNW 269'],Jillian E.  Smith-Carpenter,Jillian E.  Smith-Carpenter (P),8,3,5
Fall2023,97485,CHEM 3324,01,3.000,Biochemistry I,"[{'days': 'MR', 'times': '0930am-1045am', 'dates': '09/05-12/11', 'location': 'BNW 319'}]",['MR 0930am-1045am 09/05-12/11 BNW 319'],Jillian E.  Smith-Carpenter,Jillian E.  Smith-Carpenter (P),12,6,6
Fall2023,97486,CHEM 3325,01,3.000,Biochemistry II,"[{'days': 'MR', 'times': '0800am-0915am', 'dates': '09/05-12/11', 'location': 'BNW 340'}]",['MR 0800am-0915am 09/05-12/11 BNW 340'],Glenn R.  Sauer,Glenn R.  Sauer (P),12,12,0
Fall2023,99183,CHEM 3326,02,3.000,Chemical Instrumentation,"[{'days': 'TF', 'times': '0930am-1045am', 'dates': '09/05-12/11', 'location': 'BNW 334'}]",['TF 0930am-1045am 09/05-12/11 BNW 334'],Amanda S.  Harper-Leatherman,Amanda S.  Harper-Leatherman (P),16,4,12
Fall2023,97487,CHEM 3341,01,3.000,Advanced Inorganic Chemistry,"[{'days': 'MR', 'times': '1100am-1215pm', 'dates': '09/05-12/11', 'location': 'BNW 137'}]",['MR 1100am-1215pm 09/05-12/11 BNW 137'],John R.  Miecznikowski,John R.  Miecznikowski (P),16,10,6
Fall2023,97488,CHEM 3341L,01,2.000,Advanced Inorganic Chemistry Lab,"[{'days': 'M', 'times': '0200pm-0550pm', 'dates': '09/05-12/11', 'location': 'BNW 363'}]",['M 0200pm-0550pm 09/05-12/11 BNW 363'],John R.  Miecznikowski,John R.  Miecznikowski (P),12,7,5
Fall2023,97489,CHEM 3361,01,3.000,Physical Chemistry I,"[{'days': 'TWF', 'times': '1100am-1150am', 'dates': '09/05-12/11', 'location': 'BNW 124'}]",['TWF 1100am-1150am 09/05-12/11 BNW 124'],Gary H.  Weddle,Gary H.  Weddle (P),16,3,13
Fall2023,97490,CHEM 3361L,01,1.000,Physical Chemistry I Lab,"[{'days': 'T', 'times': '0200pm-0450pm', 'dates': '09/05-12/11', 'location': 'BNW 329'}]",['T 0200pm-0450pm 09/05-12/11 BNW 329'],Gary H.  Weddle,Gary H.  Weddle (P),12,3,9
Fall2023,98916,CHEM 4971,01,1.000-3.000,Research and Seminar I,"[{'days': 'F', 'times': '0200pm-0315pm', 'dates': '09/05-12/11', 'location': 'BNW 254'}]",['F 0200pm-0315pm 09/05-12/11 BNW 254'],Amanda S.  Harper-Leatherman,Amanda S.  Harper-Leatherman (P),4,4,0
Fall2023,98917,CHEM 4971,02,1.000-3.000,Research and Seminar I,"[{'days': 'F', 'times': '0200pm-0315pm', 'dates': '09/05-12/11', 'location': 'BNW 254'}]",['F 0200pm-0315pm 09/05-12/11 BNW 254'],TBA,TBA,4,0,4
Fall2023,98918,CHEM 4971,03,1.000-3.000,Research and Seminar I,"[{'days': 'F', 'times': '0200pm-0315pm', 'dates': '09/05-12/11', 'location': 'BNW 254'}]",['F 0200pm-0315pm 09/05-12/11 BNW 254'],John R.  Miecznikowski,John R.  Miecznikowski (P),4,1,3
Fall2023,98919,CHEM 4971,04,1.000-3.000,Research and Seminar I,"[{'days': 'F', 'times': '0200pm-0315pm', 'dates': '09/05-12/11', 'location': 'BNW 254'}]",['F 0200pm-0315pm 09/05-12/11 BNW 254'],Jillian E.  Smith-Carpenter,Jillian E.  Smith-Carpenter (P),4,2,2
Fall2023,98920,CHEM 4971,05,1.000-3.000,Research and Seminar I,"[{'days': 'F', 'times': '0200pm-0315pm', 'dates': '09/05-12/11', 'location': 'BNW 254'}]",['F 0200pm-0315pm 09/05-12/11 BNW 254'],Aaron R.  Van Dyke,Aaron R.  Van Dyke (P),4,0,4
Fall2023,99184,CHEM 4971,06,1.000-3.000,Research and Seminar I,"[{'days': 'F', 'times': '0200pm-0315pm', 'dates': '09/05-12/11', 'location': 'BNW 254'}]",['F 0200pm-0315pm 09/05-12/11 BNW 254'],TBA,TBA,4,0,4
Fall2023,98960,CHEM 4972,01,1.000-3.000,Research and Seminar II,"[{'days': 'F', 'times': '0200pm-0315pm', 'dates': '09/05-12/11', 'location': 'BNW 254'}]",['F 0200pm-0315pm 09/05-12/11 BNW 254'],Amanda S.  Harper-Leatherman,Amanda S.  Harper-Leatherman (P),4,1,3
Fall2023,99185,CHEM 4972,02,1.000-3.000,Research and Seminar II,"[{'days': 'F', 'times': '0200pm-0315pm', 'dates': '09/05-12/11', 'location': 'BNW 254'}]",['F 0200pm-0315pm 09/05-12/11 BNW 254'],TBA,TBA,4,0,4
Fall2023,99186,CHEM 4972,03,1.000-3.000,Research and Seminar II,"[{'days': 'F', 'times': '0200pm-0315pm', 'dates': '09/05-12/11', 'location': 'BNW 254'}]",['F 0200pm-0315pm 09/05-12/11 BNW 254'],John R.  Miecznikowski,John R.  Miecznikowski (P),4,2,2
Fall2023,99187,CHEM 4972,04,1.000-3.000,Research and Seminar II,"[{'days': 'F', 'times': '0200pm-0315pm', 'dates': '09/05-12/11', 'location': 'BNW 254'}]",['F 0200pm-0315pm 09/05-12/11 BNW 254'],Jillian E.  Smith-Carpenter,Jillian E.  Smith-Carpenter (P),4,1,3
Fall2023,99188,CHEM 4972,05,1.000-3.000,Research and Seminar II,"[{'days': 'F', 'times': '0200pm-0315pm', 'dates': '09/05-12/11', 'location': 'BNW 254'}]",['F 0200pm-0315pm 09/05-12/11 BNW 254'],Aaron R.  Van Dyke,Aaron R.  Van Dyke (P),4,0,4
Fall2023,98961,CHEM 4973,01,1.000-3.000,Research and Seminar III,"[{'days': 'F', 'times': '0200pm-0315pm', 'dates': '09/05-12/11', 'location': 'BNW 254'}]",['F 0200pm-0315pm 09/05-12/11 BNW 254'],Amanda S.  Harper-Leatherman,Amanda S.  Harper-Leatherman (P),4,0,4
Fall2023,99189,CHEM 4973,02,1.000-3.000,Research and Seminar III,"[{'days': 'F', 'times': '0200pm-0315pm', 'dates': '09/05-12/11', 'location': 'BNW 254'}]",['F 0200pm-0315pm 09/05-12/11 BNW 254'],TBA,TBA,4,0,4
Fall2023,99190,CHEM 4973,03,1.000-3.000,Research and Seminar III,"[{'days': 'F', 'times': '0200pm-0315pm', 'dates': '09/05-12/11', 'location': 'BNW 254'}]",['F 0200pm-0315pm 09/05-12/11 BNW 254'],John R.  Miecznikowski,John R.  Miecznikowski (P),4,1,3
Fall2023,99191,CHEM 4973,04,1.000-3.000,Research and Seminar III,"[{'days': 'F', 'times': '0200pm-0315pm', 'dates': '09/05-12/11', 'location': 'BNW 254'}]",['F 0200pm-0315pm 09/05-12/11 BNW 254'],Jillian E.  Smith-Carpenter,Jillian E.  Smith-Carpenter (P),4,2,2
Fall2023,99192,CHEM 4973,05,1.000-3.000,Research and Seminar III,"[{'days': 'F', 'times': '0200pm-0315pm', 'dates': '09/05-12/11', 'location': 'BNW 254'}]",['F 0200pm-0315pm 09/05-12/11 BNW 254'],Aaron R.  Van Dyke,Aaron R.  Van Dyke (P),4,0,4
Fall2023,98962,CHEM 4974,01,1.000-3.000,Research and Seminar IV,"[{'days': 'F', 'times': '0200pm-0315pm', 'dates': '09/05-12/11', 'location': 'BNW 254'}]",['F 0200pm-0315pm 09/05-12/11 BNW 254'],Amanda S.  Harper-Leatherman,Amanda S.  Harper-Leatherman (P),4,0,4
Fall2023,98963,CHEM 4974,02,1.000-3.000,Research and Seminar IV,"[{'days': 'F', 'times': '0200pm-0315pm', 'dates': '09/05-12/11', 'location': 'BNW 254'}]",['F 0200pm-0315pm 09/05-12/11 BNW 254'],TBA,TBA,4,0,4
Fall2023,99193,CHEM 4974,03,1.000-3.000,Research and Seminar IV,"[{'days': 'F', 'times': '0200pm-0315pm', 'dates': '09/05-12/11', 'location': 'BNW 254'}]",['F 0200pm-0315pm 09/05-12/11 BNW 254'],John R.  Miecznikowski,John R.  Miecznikowski (P),4,0,4
Fall2023,99194,CHEM 4974,04,1.000-3.000,Research and Seminar IV,"[{'days': 'F', 'times': '0200pm-0315pm', 'dates': '09/05-12/11', 'location': 'BNW 254'}]",['F 0200pm-0315pm 09/05-12/11 BNW 254'],Jillian E.  Smith-Carpenter,Jillian E.  Smith-Carpenter (P),4,0,4
Fall2023,99195,CHEM 4974,05,1.000-3.000,Research and Seminar IV,"[{'days': 'F', 'times': '0200pm-0315pm', 'dates': '09/05-12/11', 'location': 'BNW 254'}]",['F 0200pm-0315pm 09/05-12/11 BNW 254'],Aaron R.  Van Dyke,Aaron R.  Van Dyke (P),4,0,4
Fall2023,98964,CHEM 4975,01,1.000-3.000,Research and Seminar V,"[{'days': 'F', 'times': '0200pm-0315pm', 'dates': '09/05-12/11', 'location': 'BNW 254'}]",['F 0200pm-0315pm 09/05-12/11 BNW 254'],Amanda S.  Harper-Leatherman,Amanda S.  Harper-Leatherman (P),4,0,4
Fall2023,99196,CHEM 4975,02,1.000-3.000,Research and Seminar V,"[{'days': 'F', 'times': '0200pm-0315pm', 'dates': '09/05-12/11', 'location': 'BNW 254'}]",['F 0200pm-0315pm 09/05-12/11 BNW 254'],TBA,TBA,4,0,4
Fall2023,99197,CHEM 4975,03,1.000-3.000,Research and Seminar V,"[{'days': 'F', 'times': '0200pm-0315pm', 'dates': '09/05-12/11', 'location': 'BNW 254'}]",['F 0200pm-0315pm 09/05-12/11 BNW 254'],John R.  Miecznikowski,John R.  Miecznikowski (P),4,2,2
Fall2023,99198,CHEM 4975,04,1.000-3.000,Research and Seminar V,"[{'days': 'F', 'times': '0200pm-0315pm', 'dates': '09/05-12/11', 'location': 'BNW 254'}]",['F 0200pm-0315pm 09/05-12/11 BNW 254'],Jillian E.  Smith-Carpenter,Jillian E.  Smith-Carpenter (P),4,0,4
Fall2023,99199,CHEM 4975,05,1.000-3.000,Research and Seminar V,"[{'days': 'F', 'times': '0200pm-0315pm', 'dates': '09/05-12/11', 'location': 'BNW 254'}]",['F 0200pm-0315pm 09/05-12/11 BNW 254'],Aaron R.  Van Dyke,Aaron R.  Van Dyke (P),4,0,4
Fall2023,98965,CHEM 4976,01,1.000-3.000,Research and Seminar VI,"[{'days': 'F', 'times': '0200pm-0315pm', 'dates': '09/05-12/11', 'location': 'BNW 254'}]",['F 0200pm-0315pm 09/05-12/11 BNW 254'],Amanda S.  Harper-Leatherman,Amanda S.  Harper-Leatherman (P),4,0,4
Fall2023,99200,CHEM 4976,02,1.000-3.000,Research and Seminar VI,"[{'days': 'F', 'times': '0200pm-0315pm', 'dates': '09/05-12/11', 'location': 'BNW 254'}]",['F 0200pm-0315pm 09/05-12/11 BNW 254'],TBA,TBA,4,0,4
Fall2023,99201,CHEM 4976,03,1.000-3.000,Research and Seminar VI,"[{'days': 'F', 'times': '0200pm-0315pm', 'dates': '09/05-12/11', 'location': 'BNW 254'}]",['F 0200pm-0315pm 09/05-12/11 BNW 254'],John R.  Miecznikowski,John R.  Miecznikowski (P),4,0,4
Fall2023,99202,CHEM 4976,04,1.000-3.000,Research and Seminar VI,"[{'days': 'F', 'times': '0200pm-0315pm', 'dates': '09/05-12/11', 'location': 'BNW 254'}]",['F 0200pm-0315pm 09/05-12/11 BNW 254'],Jillian E.  Smith-Carpenter,Jillian E.  Smith-Carpenter (P),4,0,4
Fall2023,99203,CHEM 4976,05,1.000-3.000,Research and Seminar VI,"[{'days': 'F', 'times': '0200pm-0315pm', 'dates': '09/05-12/11', 'location': 'BNW 254'}]",['F 0200pm-0315pm 09/05-12/11 BNW 254'],Aaron R.  Van Dyke,Aaron R.  Van Dyke (P),4,0,4
Fall2023,97491,CHIN 1110,01,3.000,Elementary Chinese I,"[{'days': 'MWR', 'times': '0200pm-0250pm', 'dates': '09/05-12/11', 'location': 'CNS 8'}]",['MWR 0200pm-0250pm 09/05-12/11 CNS 8'],Jiwei   Xiao,Jiwei   Xiao (P),18,9,9
Fall2023,97492,CHIN 2210,01,3.000,Intermediate Chinese I,"[{'days': 'MR', 'times': '1230pm-0120pm', 'dates': '09/05-12/11', 'location': 'CNS 5'}, {'days': 'W', 'times': '1200pm-1250pm', 'dates': '09/05-12/11', 'location': 'CNS 5'}]","['MR 1230pm-0120pm 09/05-12/11 CNS 5', 'W 1200pm-1250pm 09/05-12/11 CNS 5', 'W 1200pm-1250pm 09/05-12/11 CNS 5']",Jiwei   Xiao,Jiwei   Xiao (P),18,6,12
Fall2023,97060,CLST 1115,01,3.000,Greek Civilization,"[{'days': 'MR', 'times': '0200pm-0315pm', 'dates': '09/05-12/11', 'location': 'CNS 101'}]",['MR 0200pm-0315pm 09/05-12/11 CNS 101'],Giovanni R.  Ruffini,Giovanni R.  Ruffini (P),20,20,0
Fall2023,97061,CLST 1115,02,3.000,Greek Civilization,"[{'days': 'MR', 'times': '0330pm-0445pm', 'dates': '09/05-12/11', 'location': 'CNS 103'}]",['MR 0330pm-0445pm 09/05-12/11 CNS 103'],Giovanni R.  Ruffini,Giovanni R.  Ruffini (P),20,19,1
Fall2023,99048,CLST 2223,01,3.000,"Roman World in Late Antiquity, 284-642 CE","[{'days': 'MR', 'times': '1100am-1215pm', 'dates': '09/05-12/11', 'location': 'CNS 103'}]",['MR 1100am-1215pm 09/05-12/11 CNS 103'],Giovanni R.  Ruffini,Giovanni R.  Ruffini (P),5,4,1
Fall2023,97123,COMM 1100,01,3.000,Human Communication Theories,"[{'days': 'MR', 'times': '0800am-0915am', 'dates': '09/05-12/11', 'location': 'CNS 303'}]",['MR 0800am-0915am 09/05-12/11 CNS 303'],Christina   SanInocencio,Christina   SanInocencio (P),26,21,5
Fall2023,97124,COMM 1100,02,3.000,Human Communication Theories,"[{'days': 'MR', 'times': '0930am-1045am', 'dates': '09/05-12/11', 'location': 'CNS 209'}]",['MR 0930am-1045am 09/05-12/11 CNS 209'],Qin   Zhang,Qin   Zhang (P),20,20,0
Fall2023,97125,COMM 1100,03,3.000,Human Communication Theories,"[{'days': 'MR', 'times': '1100am-1215pm', 'dates': '09/05-12/11', 'location': 'CNS 209'}]",['MR 1100am-1215pm 09/05-12/11 CNS 209'],Qin   Zhang,Qin   Zhang (P),20,20,0
Fall2023,97126,COMM 1100,04,3.000,Human Communication Theories,"[{'days': 'MR', 'times': '1230pm-0145pm', 'dates': '09/05-12/11', 'location': 'CNS 104'}]",['MR 1230pm-0145pm 09/05-12/11 CNS 104'],Sean   Horan,Sean   Horan (P),26,26,0
Fall2023,98477,COMM 1100,05,3.000,Human Communication Theories,"[{'days': 'MR', 'times': '0200pm-0315pm', 'dates': '09/05-12/11', 'location': 'CNS 303'}]",['MR 0200pm-0315pm 09/05-12/11 CNS 303'],Christina   SanInocencio,Christina   SanInocencio (P),24,23,1
Fall2023,99216,COMM 1100,06,3.000,Human Communication Theories,"[{'days': 'MR', 'times': '0330pm-0445pm', 'dates': '09/05-12/11', 'location': 'CNS 303'}]",['MR 0330pm-0445pm 09/05-12/11 CNS 303'],Christina   SanInocencio,Christina   SanInocencio (P),26,26,0
Fall2023,97127,COMM 1101,01,3.000,Argument and Advocacy,"[{'days': 'MR', 'times': '1100am-1215pm', 'dates': '09/05-12/11', 'location': 'CNS 206'}]",['MR 1100am-1215pm 09/05-12/11 CNS 206'],Karla   Barguiarena,Karla   Barguiarena (P),16,8,8
Fall2023,97128,COMM 1101,02,3.000,Argument and Advocacy,"[{'days': 'MR', 'times': '0200pm-0315pm', 'dates': '09/05-12/11', 'location': 'CNS 206'}]",['MR 0200pm-0315pm 09/05-12/11 CNS 206'],Karla   Barguiarena,Karla   Barguiarena (P),16,10,6
Fall2023,97129,COMM 1101,03,3.000,Argument and Advocacy,"[{'days': 'M', 'times': '0500pm-0730pm', 'dates': '09/05-12/11', 'location': 'MCA 107'}]",['M 0500pm-0730pm 09/05-12/11 MCA 107'],Derek   Demilio,Derek   Demilio (P),16,16,0
Fall2023,97130,COMM 1101,04,3.000,Argument and Advocacy,"[{'days': 'W', 'times': '1100am-0130pm', 'dates': '09/05-12/11', 'location': 'DSBN 216'}]",['W 1100am-0130pm 09/05-12/11 DSBN 216'],Derek   Demilio,Derek   Demilio (P),16,16,0
Fall2023,99077,COMM 1101,06,3.000,Argument and Advocacy,"[{'days': 'MR', 'times': '0930am-1045am', 'dates': '09/05-12/11', 'location': 'CNS 9'}]",['MR 0930am-1045am 09/05-12/11 CNS 9'],Christina   SanInocencio,Christina   SanInocencio (P),16,16,0
Fall2023,99218,COMM 1101,08,3.000,Argument and Advocacy,"[{'days': 'R', 'times': '0630pm-0900pm', 'dates': '09/05-12/11', 'location': 'DMH 231'}]",['R 0630pm-0900pm 09/05-12/11 DMH 231'],Erin Sheila  Craw,Erin Sheila  Craw (P),16,9,7
Fall2023,97131,COMM 1102,01,3.000,Introduction to Public Relations,"[{'days': 'MR', 'times': '1230pm-0145pm', 'dates': '09/05-12/11', 'location': 'CNS 206'}]",['MR 1230pm-0145pm 09/05-12/11 CNS 206'],Karla   Barguiarena,Karla   Barguiarena (P),26,24,2
Fall2023,97132,COMM 1102,02,3.000,Introduction to Public Relations,"[{'days': 'MR', 'times': '0800am-0915am', 'dates': '09/05-12/11', 'location': 'CNS 2'}]",['MR 0800am-0915am 09/05-12/11 CNS 2'],Christopher   Licata,Christopher   Licata (P),26,19,7
Fall2023,98478,COMM 1108,01,3.000,Introduction to Sports Broadcasting,"[{'days': 'W', 'times': '0630pm-0900pm', 'dates': '09/05-12/11', 'location': 'DMH 231'}]",['W 0630pm-0900pm 09/05-12/11 DMH 231'],Ryan Joseph  Cassella,Ryan Joseph  Cassella (P),16,16,0
Fall2023,97133,COMM 1130,01,3.000,Mass Media and Society,"[{'days': 'TF', 'times': '1230pm-0145pm', 'dates': '09/05-12/11', 'location': 'CNS 104'}]",['TF 1230pm-0145pm 09/05-12/11 CNS 104'],Jared Bahir   Browsh,Jared Bahir   Browsh (P),26,24,2
Fall2023,97134,COMM 1130,02,3.000,Mass Media and Society,"[{'days': 'TF', 'times': '0330pm-0445pm', 'dates': '09/05-12/11', 'location': 'CNS 104'}]",['TF 0330pm-0445pm 09/05-12/11 CNS 104'],Jared Bahir   Browsh,Jared Bahir   Browsh (P),26,21,5
Fall2023,97135,COMM 1130,03,3.000,Mass Media and Society,"[{'days': 'TF', 'times': '0930am-1045am', 'dates': '09/05-12/11', 'location': 'CNS 206'}]",['TF 0930am-1045am 09/05-12/11 CNS 206'],Niall P.  Brennan,Niall P.  Brennan (P),26,26,0
Fall2023,98287,COMM 1130,04,3.000,Mass Media and Society,"[{'days': 'MR', 'times': '0200pm-0315pm', 'dates': '09/05-12/11', 'location': 'CNS 305'}]",['MR 0200pm-0315pm 09/05-12/11 CNS 305'],Anne Marie   Iddins,Anne Marie   Iddins (P),20,19,1
Fall2023,99078,COMM 1130,05,3.000,Mass Media and Society,"[{'days': 'MR', 'times': '1230pm-0145pm', 'dates': '09/05-12/11', 'location': 'CNS 305'}]",['MR 1230pm-0145pm 09/05-12/11 CNS 305'],Anne Marie   Iddins,Anne Marie   Iddins (P),20,14,6
Fall2023,99219,COMM 1130,06,3.000,Mass Media and Society,"[{'days': 'TF', 'times': '0800am-0915am', 'dates': '09/05-12/11', 'location': 'CNS 208'}]",['TF 0800am-0915am 09/05-12/11 CNS 208'],Taciane   Batista,Taciane   Batista (P),26,25,1
Fall2023,99220,COMM 1130,07,3.000,Mass Media and Society,"[{'days': 'T', 'times': '0500pm-0730pm', 'dates': '09/05-12/11', 'location': 'CNS 2'}]",['T 0500pm-0730pm 09/05-12/11 CNS 2'],David   Albright,David   Albright (P),24,15,9
Fall2023,97136,COMM 2200,01,3.000,Interpersonal Communication Theories,"[{'days': 'TF', 'times': '0930am-1045am', 'dates': '09/05-12/11', 'location': 'CNS 103'}]",['TF 0930am-1045am 09/05-12/11 CNS 103'],Mary Sallyanne   Ryan,Mary Sallyanne   Ryan (P),26,23,3
Fall2023,97137,COMM 2200,02,3.000,Interpersonal Communication Theories,"[{'days': 'TWF', 'times': '1100am-1150am', 'dates': '09/05-12/11', 'location': 'CNS 103'}]",['TWF 1100am-1150am 09/05-12/11 CNS 103'],Mary Sallyanne   Ryan,Mary Sallyanne   Ryan (P),26,11,15
Fall2023,97138,COMM 2201,01,3.000,Persuasion,"[{'days': 'TF', 'times': '1230pm-0145pm', 'dates': '09/05-12/11', 'location': 'CNS 9'}]",['TF 1230pm-0145pm 09/05-12/11 CNS 9'],Mary Sallyanne   Ryan,Mary Sallyanne   Ryan (P),26,26,0
Fall2023,97139,COMM 2220,01,3.000,Introduction to Organizational Communication,"[{'days': 'MR', 'times': '0930am-1045am', 'dates': '09/05-12/11', 'location': 'CNS 305'}]",['MR 0930am-1045am 09/05-12/11 CNS 305'],Michael P.  Pagano,Michael P.  Pagano (P),30,30,0
