term,crn,catalog_id,section,credits,title,meetings,timecodes,primary_instructor,instructors,cap,act,rem
Fall2014,72208,MA 0119,E,3.000,Applied Calculus I,"[{'days': 'TF', 'times': '1230pm-0120pm', 'dates': '09/02-12/08', 'location': 'BNW 340'}, {'days': 'W', 'times': '0100pm-0150pm', 'dates': '09/02-12/08', 'location': 'BNW 340'}]","['TF 1230pm-0120pm 09/02-12/08 BNW 340', 'W 0100pm-0150pm 09/02-12/08 BNW 340', 'W 0100pm-0150pm 09/02-12/08 BNW 340']",Christopher   Staecker,Christopher   Staecker (P),35,34,1
Fall2014,72209,MA 0119,F,3.000,Applied Calculus I,"[{'days': 'TF', 'times': '0800am-0915am', 'dates': '09/02-12/08', 'location': 'BNW 131'}]",['TF 0800am-0915am 09/02-12/08 BNW 131'],Rosemary Milewski  Danaher,Rosemary Milewski  Danaher (P),35,36,-1
Fall2014,72210,MA 0119,G,3.000,Applied Calculus I,"[{'days': 'MR', 'times': '0800am-0915am', 'dates': '09/02-12/08', 'location': 'BNW 137'}]",['MR 0800am-0915am 09/02-12/08 BNW 137'],Rosemary Milewski  Danaher,Rosemary Milewski  Danaher (P),35,33,2
Fall2014,72211,MA 0119,H,3.000,Applied Calculus I,"[{'days': 'MR', 'times': '0930am-1045am', 'dates': '09/02-12/08', 'location': 'BNW 334'}]",['MR 0930am-1045am 09/02-12/08 BNW 334'],Tina M  Romansky,Tina M  Romansky (P),35,32,3
Fall2014,72212,MA 0119,I,3.000,Applied Calculus I,"[{'days': 'MR', 'times': '0800am-0915am', 'dates': '09/02-12/08', 'location': 'BNW 131'}]",['MR 0800am-0915am 09/02-12/08 BNW 131'],Mark C.  Reed,Mark C.  Reed (P),35,32,3
Fall2014,72213,MA 0119,J,3.000,Applied Calculus I,"[{'days': 'TF', 'times': '0200pm-0315pm', 'dates': '09/02-12/08', 'location': 'BNW 253'}]",['TF 0200pm-0315pm 09/02-12/08 BNW 253'],Jessica C.  Pfeil,Jessica C.  Pfeil (P),35,30,5
Fall2014,72215,MA 0119,L,3.000,Applied Calculus I,"[{'days': 'MW', 'times': '0500pm-0615pm', 'dates': '09/02-12/08', 'location': 'BNW 334'}]",['MW 0500pm-0615pm 09/02-12/08 BNW 334'],Vibha   Khetan,Vibha   Khetan (P),35,28,7
Fall2014,72290,MA 0119,M,3.000,Applied Calculus I,"[{'days': 'TR', 'times': '0500pm-0615pm', 'dates': '09/02-12/08', 'location': 'BNW 334'}]",['TR 0500pm-0615pm 09/02-12/08 BNW 334'],Felicia   Joannon-Bellows,Felicia   Joannon-Bellows (P),35,33,2
Fall2014,72331,MA 0119,N,3.000,Applied Calculus I,"[{'days': 'TF', 'times': '0930am-1020am', 'dates': '09/02-12/08', 'location': 'BNW 334'}, {'days': 'W', 'times': '0900am-0950am', 'dates': '09/02-12/08', 'location': 'BNW 334'}]","['TF 0930am-1020am 09/02-12/08 BNW 334', 'W 0900am-0950am 09/02-12/08 BNW 334', 'W 0900am-0950am 09/02-12/08 BNW 334']",Patricia Rogers  Cunningham,Patricia Rogers  Cunningham (P),35,33,2
Fall2014,72618,MA 0119,O,3.000,Applied Calculus I,"[{'days': 'MR', 'times': '0330pm-0445pm', 'dates': '09/02-12/08', 'location': 'BNW 137'}]",['MR 0330pm-0445pm 09/02-12/08 BNW 137'],Maryann C.  Franchella,Maryann C.  Franchella (P),35,33,2
Fall2014,72619,MA 0119,P,3.000,Applied Calculus I,"[{'days': 'MR', 'times': '0330pm-0445pm', 'dates': '09/02-12/08', 'location': 'BNW 138'}]",['MR 0330pm-0445pm 09/02-12/08 BNW 138'],Peter G  Shanazu,Peter G  Shanazu (P),35,28,7
Fall2014,72216,MA 0120,A,3.000,Applied Calculus II,"[{'days': 'MR', 'times': '0200pm-0315pm', 'dates': '09/02-12/08', 'location': 'BNW 340'}]",['MR 0200pm-0315pm 09/02-12/08 BNW 340'],Edward T.  Giegengack,Edward T.  Giegengack (P),32,18,14
Fall2014,72217,MA 0120,B,3.000,Applied Calculus II,"[{'days': 'TF', 'times': '0200pm-0315pm', 'dates': '09/02-12/08', 'location': 'BNW 139'}]",['TF 0200pm-0315pm 09/02-12/08 BNW 139'],Edward T.  Giegengack,Edward T.  Giegengack (P),32,16,16
Fall2014,71656,MA 0145,A,4.000,"Calculus I for Chemistry, Engineering, and Physics Majors","[{'days': 'TF', 'times': '1230pm-0145pm', 'dates': '09/02-12/08', 'location': 'BNW 137'}, {'days': 'W', 'times': '0100pm-0150pm', 'dates': '09/02-12/08', 'location': 'BNW 137'}]","['TF 1230pm-0145pm 09/02-12/08 BNW 137', 'W 0100pm-0150pm 09/02-12/08 BNW 137', 'W 0100pm-0150pm 09/02-12/08 BNW 137']",Daniel J.  Ryan,Daniel J.  Ryan (P),36,34,2
Fall2014,71657,MA 0145,B,4.000,"Calculus I for Chemistry, Engineering, and Physics Majors","[{'days': 'TF', 'times': '1100am-1215pm', 'dates': '09/02-12/08', 'location': 'BNW 254A'}, {'days': 'W', 'times': '1100am-1150am', 'dates': '09/02-12/08', 'location': 'BNW 254A'}]","['TF 1100am-1215pm 09/02-12/08 BNW 254A', 'W 1100am-1150am 09/02-12/08 BNW 254A', 'W 1100am-1150am 09/02-12/08 BNW 254A']",Shirley A.  Wakin,Shirley A.  Wakin (P),36,28,8
Fall2014,72946,MA 0151,A,3.000,Functional Programming,"[{'days': 'TF', 'times': '0200pm-0315pm', 'dates': '09/02-12/08', 'location': 'BNW 127'}]",['TF 0200pm-0315pm 09/02-12/08 BNW 127'],Christopher   Staecker,Christopher   Staecker (P),20,17,3
Fall2014,71660,MA 0171,A,4.000,Calculus I,"[{'days': 'TF', 'times': '0200pm-0315pm', 'dates': '09/02-12/08', 'location': 'BNW 256'}, {'days': 'W', 'times': '0300pm-0350pm', 'dates': '09/02-12/08', 'location': 'BNW 256'}]","['TF 0200pm-0315pm 09/02-12/08 BNW 256', 'W 0300pm-0350pm 09/02-12/08 BNW 256', 'W 0300pm-0350pm 09/02-12/08 BNW 256']",Joseph B.  Dennin,Joseph B.  Dennin (P),30,14,16
Fall2014,71661,MA 0171,B,4.000,Calculus I,"[{'days': 'TF', 'times': '1100am-1215pm', 'dates': '09/02-12/08', 'location': 'BNW 253'}, {'days': 'W', 'times': '1100am-1150am', 'dates': '09/02-12/08', 'location': 'BNW 253'}]","['TF 1100am-1215pm 09/02-12/08 BNW 253', 'W 1100am-1150am 09/02-12/08 BNW 253', 'W 1100am-1150am 09/02-12/08 BNW 253']",Laura   McSweeney,Laura   McSweeney (P),30,26,4
Fall2014,71663,MA 0171,C,4.000,Calculus I,"[{'days': 'MR', 'times': '1230pm-0145pm', 'dates': '09/02-12/08', 'location': 'BNW 139'}, {'days': 'W', 'times': '1200pm-1250pm', 'dates': '09/02-12/08', 'location': 'BNW 139'}]","['MR 1230pm-0145pm 09/02-12/08 BNW 139', 'W 1200pm-1250pm 09/02-12/08 BNW 139', 'W 1200pm-1250pm 09/02-12/08 BNW 139']",Irene T.  Mulvey,Irene T.  Mulvey (P),30,27,3
Fall2014,73206,MA 0171,D,4.000,Calculus I,"[{'days': 'TF', 'times': '0800am-0915am', 'dates': '09/02-12/08', 'location': 'BNW 139'}, {'days': 'W', 'times': '0800am-0850am', 'dates': '09/02-12/08', 'location': 'BNW 139'}]","['TF 0800am-0915am 09/02-12/08 BNW 139', 'W 0800am-0850am 09/02-12/08 BNW 139', 'W 0800am-0850am 09/02-12/08 BNW 139']",Jory F.  Lockwood,Jory F.  Lockwood (P),30,14,16
Fall2014,71662,MA 0172,A,4.000,Calculus II,"[{'days': 'MR', 'times': '1230pm-0145pm', 'dates': '09/02-12/08', 'location': 'BNW 333'}, {'days': 'W', 'times': '1200pm-1250pm', 'dates': '09/02-12/08', 'location': 'BNW 333'}]","['MR 1230pm-0145pm 09/02-12/08 BNW 333', 'W 1200pm-1250pm 09/02-12/08 BNW 333', 'W 1200pm-1250pm 09/02-12/08 BNW 333']",Shawn T.  Rafalski,Shawn T.  Rafalski (P),35,24,11
Fall2014,70253,MA 0217,A,3.000,Accelerated Statistics,"[{'days': 'TF', 'times': '0200pm-0315pm', 'dates': '09/02-12/08', 'location': 'BNW 138'}]",['TF 0200pm-0315pm 09/02-12/08 BNW 138'],Riaz A.  Lalani,Riaz A.  Lalani (P),28,28,0
Fall2014,70254,MA 0217,B,3.000,Accelerated Statistics,"[{'days': 'TF', 'times': '0330pm-0445pm', 'dates': '09/02-12/08', 'location': 'BNW 137'}]",['TF 0330pm-0445pm 09/02-12/08 BNW 137'],Riaz A.  Lalani,Riaz A.  Lalani (P),28,28,0
Fall2014,70279,MA 0217,C,3.000,Accelerated Statistics,"[{'days': 'MW', 'times': '0500pm-0615pm', 'dates': '09/02-12/08', 'location': 'BNW 137'}]",['MW 0500pm-0615pm 09/02-12/08 BNW 137'],Shurong   Fang,Shurong   Fang (P),28,29,-1
Fall2014,70280,MA 0217,D,3.000,Accelerated Statistics,"[{'days': 'MW', 'times': '0630pm-0745pm', 'dates': '09/02-12/08', 'location': 'BNW 137'}]",['MW 0630pm-0745pm 09/02-12/08 BNW 137'],Shurong   Fang,Shurong   Fang (P),28,28,0
Fall2014,70334,MA 0217,E,3.000,Accelerated Statistics,"[{'days': 'MR', 'times': '0800am-0915am', 'dates': '09/02-12/08', 'location': 'BNW 138'}]",['MR 0800am-0915am 09/02-12/08 BNW 138'],Joseph D.  Cron,Joseph D.  Cron (P),28,29,-1
Fall2014,70436,MA 0217,F,3.000,Accelerated Statistics,"[{'days': 'MR', 'times': '0930am-1045am', 'dates': '09/02-12/08', 'location': 'BNW 138'}]",['MR 0930am-1045am 09/02-12/08 BNW 138'],Joseph D.  Cron,Joseph D.  Cron (P),28,30,-2
Fall2014,72334,MA 0217,G,3.000,Accelerated Statistics,"[{'days': 'TWF', 'times': '1100am-1150am', 'dates': '09/02-12/08', 'location': 'BNW 138'}]",['TWF 1100am-1150am 09/02-12/08 BNW 138'],Stephen F.  Sawin,Stephen F.  Sawin (P),28,26,2
Fall2014,72932,MA 0217,H,3.000,Accelerated Statistics,"[{'days': 'TF', 'times': '1230pm-0120pm', 'dates': '09/02-12/08', 'location': 'BNW 138'}, {'days': 'W', 'times': '0100pm-0150pm', 'dates': '09/02-12/08', 'location': 'BNW 138'}]","['TF 1230pm-0120pm 09/02-12/08 BNW 138', 'W 0100pm-0150pm 09/02-12/08 BNW 138', 'W 0100pm-0150pm 09/02-12/08 BNW 138']",Stephen F.  Sawin,Stephen F.  Sawin (P),28,27,1
Fall2014,73148,MA 0217,I,3.000,Accelerated Statistics,"[{'days': 'MR', 'times': '0330pm-0445pm', 'dates': '09/02-12/08', 'location': 'BNW 256'}]",['MR 0330pm-0445pm 09/02-12/08 BNW 256'],Catherine   Manning,Catherine   Manning (P),28,27,1
Fall2014,72933,MA 0221,A,3.000,Applied Calculus III,"[{'days': 'MR', 'times': '1100am-1215pm', 'dates': '09/02-12/08', 'location': 'BNW 335'}]",['MR 1100am-1215pm 09/02-12/08 BNW 335'],Janet   Striuli,Janet   Striuli (P),30,19,11
Fall2014,72219,MA 0231,A,3.000,Discrete Mathematics,"[{'days': 'TWF', 'times': '1100am-1150am', 'dates': '09/02-12/08', 'location': 'BNW 340'}]",['TWF 1100am-1150am 09/02-12/08 BNW 340'],Christopher   Staecker,Christopher   Staecker (P),25,10,15
Fall2014,70225,MA 0231,B,3.000,Discrete Mathematics,"[{'days': 'MR', 'times': '1100am-1150am', 'dates': '09/02-12/08', 'location': 'BNW 254A'}, {'days': 'W', 'times': '1000am-1050am', 'dates': '09/02-12/08', 'location': 'BNW 254A'}]","['MR 1100am-1150am 09/02-12/08 BNW 254A', 'W 1000am-1050am 09/02-12/08 BNW 254A', 'W 1000am-1050am 09/02-12/08 BNW 254A']",Shawn T.  Rafalski,Shawn T.  Rafalski (P),25,21,4
Fall2014,72198,MA 0245,A,4.000,"Calculus III for Chemistry, Engineering, and Physics Majors","[{'days': 'MR', 'times': '0200pm-0315pm', 'dates': '09/02-12/08', 'location': 'BNW 137'}, {'days': 'W', 'times': '0200pm-0250pm', 'dates': '09/02-12/08', 'location': 'BNW 137'}]","['MR 0200pm-0315pm 09/02-12/08 BNW 137', 'W 0200pm-0250pm 09/02-12/08 BNW 137', 'W 0200pm-0250pm 09/02-12/08 BNW 137']",Matthew P.  Coleman,Matthew P.  Coleman (P),30,30,0
Fall2014,72199,MA 0245,B,4.000,"Calculus III for Chemistry, Engineering, and Physics Majors","[{'days': 'TF', 'times': '0930am-1045am', 'dates': '09/02-12/08', 'location': 'BNW 254A'}, {'days': 'W', 'times': '0900am-0950am', 'dates': '09/02-12/08', 'location': 'BNW 254A'}]","['TF 0930am-1045am 09/02-12/08 BNW 254A', 'W 0900am-0950am 09/02-12/08 BNW 254A', 'W 0900am-0950am 09/02-12/08 BNW 254A']",Shirley A.  Wakin,Shirley A.  Wakin (P),30,24,6
Fall2014,71675,MA 0273,A,4.000,Multivariable Calculus,"[{'days': 'TF', 'times': '0930am-1045am', 'dates': '09/02-12/08', 'location': 'BNW 138'}, {'days': 'W', 'times': '0900am-0950am', 'dates': '09/02-12/08', 'location': 'BNW 138'}]","['TF 0930am-1045am 09/02-12/08 BNW 138', 'W 0900am-0950am 09/02-12/08 BNW 138', 'W 0900am-0950am 09/02-12/08 BNW 138']",Stephen F.  Sawin,Stephen F.  Sawin (P),21,12,9
Fall2014,72934,MA 0273,B,4.000,Multivariable Calculus,"[{'days': 'MR', 'times': '0930am-1045am', 'dates': '09/02-12/08', 'location': 'BNW 253'}, {'days': 'W', 'times': '0900am-0950am', 'dates': '09/02-12/08', 'location': 'BNW 256'}]","['MR 0930am-1045am 09/02-12/08 BNW 253', 'W 0900am-0950am 09/02-12/08 BNW 256', 'W 0900am-0950am 09/02-12/08 BNW 256']",Benjamin   Fine,Benjamin   Fine (P),21,21,0
Fall2014,70199,MA 0321,A,3.000,Ordinary Differentl Equations,"[{'days': 'MR', 'times': '0800am-0915am', 'dates': '09/02-12/08', 'location': 'BNW 256'}]",['MR 0800am-0915am 09/02-12/08 BNW 256'],Benjamin   Fine,Benjamin   Fine (P),25,14,11
Fall2014,70376,MA 0331,A,3.000,Applied Mathematics,"[{'days': 'MR', 'times': '1230pm-0145pm', 'dates': '09/02-12/08', 'location': 'BNW 334'}]",['MR 1230pm-0145pm 09/02-12/08 BNW 334'],Janet   Striuli,Janet   Striuli (P),20,15,5
Fall2014,70045,MA 0334,A,3.000,Abstract Algebra,"[{'days': 'MR', 'times': '1100am-1150am', 'dates': '09/02-12/08', 'location': 'BNW 254'}, {'days': 'W', 'times': '1000am-1050am', 'dates': '09/02-12/08', 'location': 'BNW 256'}]","['MR 1100am-1150am 09/02-12/08 BNW 254', 'W 1000am-1050am 09/02-12/08 BNW 256', 'W 1000am-1050am 09/02-12/08 BNW 256']",Benjamin   Fine,Benjamin   Fine (P),25,23,2
Fall2014,70046,MA 0351,A,3.000,Probability Theory,"[{'days': 'TF', 'times': '0930am-1020am', 'dates': '09/02-12/08', 'location': 'BNW 253'}, {'days': 'W', 'times': '0900am-0950am', 'dates': '09/02-12/08', 'location': 'BNW 253'}]","['TF 0930am-1020am 09/02-12/08 BNW 253', 'W 0900am-0950am 09/02-12/08 BNW 253', 'W 0900am-0950am 09/02-12/08 BNW 253']",Laura   McSweeney,Laura   McSweeney (P),20,20,0
Fall2014,70200,MA 0371,A,3.000,Real Analysis,"[{'days': 'MWR', 'times': '0200pm-0250pm', 'dates': '09/02-12/08', 'location': 'BNW 127'}]",['MWR 0200pm-0250pm 09/02-12/08 BNW 127'],Irene T.  Mulvey,Irene T.  Mulvey (P),18,18,0
Fall2014,73137,MA 0371,B,3.000,Real Analysis,"[{'days': 'MR', 'times': '0930am-1020am', 'dates': '09/02-12/08', 'location': 'BNW 341'}, {'days': 'W', 'times': '0900am-0950am', 'dates': '09/02-12/08', 'location': 'BNW 254'}]","['MR 0930am-1020am 09/02-12/08 BNW 341', 'W 0900am-0950am 09/02-12/08 BNW 254', 'W 0900am-0950am 09/02-12/08 BNW 254']",Irene T.  Mulvey,Irene T.  Mulvey (P),18,10,8
Fall2014,72935,MA 0377,A,3.000,Numerical Analysis,"[{'days': 'MW', 'times': '0500pm-0615pm', 'dates': '09/03-12/08', 'location': 'BNW GR22'}]",['MW 0500pm-0615pm 09/03-12/08 BNW GR22'],Joan Wyzkoski  Weiss,Joan Wyzkoski  Weiss (P),7,5,2
Fall2014,72947,MA 0390,A,3.000,Honors Seminar I,"[{'days': 'MR', 'times': '1100am-1215pm', 'dates': '09/02-12/08', 'location': 'BNW 469'}]",['MR 1100am-1215pm 09/02-12/08 BNW 469'],Mark F.  Demers,Mark F.  Demers (P),0,8,-8
Fall2014,73164,MA 0435,01,3.000,Algebra & Linear Algebra I,"[{'days': 'M', 'times': '0630pm-0900pm', 'dates': '09/08-12/15', 'location': 'BNW 341'}]",['M 0630pm-0900pm 09/08-12/15 BNW 341'],Janet   Striuli,Janet   Striuli (P),15,14,1
Fall2014,72431,MA 0531,01,3.000,Applied Mathematics I,"[{'days': 'T', 'times': '0630pm-0900pm', 'dates': '09/02-12/16', 'location': 'BNW 341'}]",['T 0630pm-0900pm 09/02-12/16 BNW 341'],Matthew P.  Coleman,Matthew P.  Coleman (P),15,14,1
Fall2014,73174,MA 0550,01,3.000,Classical Financial Mathematics,"[{'days': 'W', 'times': '0630pm-0900pm', 'dates': '09/03-12/17', 'location': 'BNW 340'}]",['W 0630pm-0900pm 09/03-12/17 BNW 340'],Alan   Anderson,Alan   Anderson (P),18,20,-2
Fall2014,73271,MA 0550,02,3.000,Classical Financial Mathematics,"[{'days': 'M', 'times': '0630pm-0930pm', 'dates': '09/08-12/15', 'location': 'BNW 127'}]",['M 0630pm-0930pm 09/08-12/15 BNW 127'],Alan   Anderson,Alan   Anderson (P),15,22,-7
Fall2014,73166,MA 0577,01,3.000,Numerical Analysis,"[{'days': 'MW', 'times': '0500pm-0615pm', 'dates': '09/03-12/08', 'location': 'BNW GR22'}]",['MW 0500pm-0615pm 09/03-12/08 BNW GR22'],Joan Wyzkoski  Weiss,Joan Wyzkoski  Weiss (P),10,4,6
Fall2014,70531,ME 0201,A,3.000,Engineering Statics,"[{'days': 'MR', 'times': '1230pm-0145pm', 'dates': '09/02-12/08', 'location': 'BNW 341'}]",['MR 1230pm-0145pm 09/02-12/08 BNW 341'],Michael P.  Zabinski,Michael P.  Zabinski (P),20,18,2
Fall2014,72141,ME 0201,B,3.000,Engineering Statics,"[{'days': 'MR', 'times': '0200pm-0315pm', 'dates': '09/02-12/08', 'location': 'BNW 341'}]",['MR 0200pm-0315pm 09/02-12/08 BNW 341'],Michael P.  Zabinski,Michael P.  Zabinski (P),20,7,13
Fall2014,71864,ME 0206L,A,1.000,Mechanics Lab,"[{'days': 'T', 'times': '1230pm-0230pm', 'dates': '09/02-12/08', 'location': 'BNW 128'}]",['T 1230pm-0230pm 09/02-12/08 BNW 128'],Gary M.  Selsky,Gary M.  Selsky (P),12,12,0
Fall2014,71688,ME 0206L,B,1.000,Mechanics Lab,"[{'days': 'T', 'times': '0300pm-0500pm', 'dates': '09/02-12/08', 'location': 'BNW 128'}]",['T 0300pm-0500pm 09/02-12/08 BNW 128'],Gary M.  Selsky,Gary M.  Selsky (P),12,9,3
Fall2014,71687,ME 0206L,C,1.000,Mechanics Lab,"[{'days': 'T', 'times': '0630pm-0830pm', 'dates': '09/02-12/08', 'location': 'BNW 128'}]",['T 0630pm-0830pm 09/02-12/08 BNW 128'],Gary M.  Selsky,Gary M.  Selsky (P),12,11,1
Fall2014,70389,ME 0241,A,3.000,Principles of Thermodynamics,"[{'days': 'MR', 'times': '0330pm-0445pm', 'dates': '09/02-12/08', 'location': 'BNW 341'}]",['MR 0330pm-0445pm 09/02-12/08 BNW 341'],Shahrokh   Etemad,Shahrokh   Etemad (P),15,19,-4
Fall2014,70121,ME 0241,B,3.000,Principles of Thermodynamics,"[{'days': 'M', 'times': '0630pm-0900pm', 'dates': '09/02-12/15', 'location': 'BNW 334'}, {'days': 'T', 'times': '0630pm-0900pm', 'dates': '12/16-12/16', 'location': 'BNW 334'}]","['M 0630pm-0900pm 09/02-12/15 BNW 334', 'T 0630pm-0900pm 12/16-12/16 BNW 334', 'T 0630pm-0900pm 12/16-12/16 BNW 334']",Michael P.  Zabinski,Michael P.  Zabinski (P),16,11,5
Fall2014,70122,ME 0311,A,3.000,Machine Design,"[{'days': 'MR', 'times': '1100am-1215pm', 'dates': '09/02-12/08', 'location': 'BNW 127'}]",['MR 1100am-1215pm 09/02-12/08 BNW 127'],Sriharsha   Srinivas Sundarram,Sriharsha   Srinivas Sundarram (P),15,22,-7
Fall2014,73076,ME 0311,B,3.000,Machine Design,"[{'days': 'R', 'times': '0630pm-0900pm', 'dates': '09/02-12/08', 'location': 'BNW 341'}]",['R 0630pm-0900pm 09/02-12/08 BNW 341'],William H.  Dornfeld,William H.  Dornfeld (P),20,8,12
Fall2014,73073,ME 0321,A,3.000,Advanced Kinematics,"[{'days': 'M', 'times': '0630pm-0900pm', 'dates': '09/08-12/15', 'location': 'MCA 102'}, {'days': 'M', 'times': '0630pm-0900pm', 'dates': '09/08-12/15', 'location': 'MCA 102'}, {'days': 'T', 'times': '0630pm-0900pm', 'dates': '12/16-12/16', 'location': 'MCA 101'}]","['M 0630pm-0900pm 09/08-12/15 MCA 102', 'M 0630pm-0900pm 09/08-12/15 MCA 102', 'M 0630pm-0900pm 09/08-12/15 MCA 102', 'T 0630pm-0900pm 12/16-12/16 MCA 101', 'T 0630pm-0900pm 12/16-12/16 MCA 101']",Ruvinda V.  Gunawardana,Ruvinda V.  Gunawardana (P),0,7,-7
Fall2014,71116,ME 0322,A,3.000,Advanced Dynamics,"[{'days': 'R', 'times': '0630pm-0900pm', 'dates': '09/04-12/18', 'location': 'BNW 138'}]",['R 0630pm-0900pm 09/04-12/18 BNW 138'],Andrew   Judge,Andrew   Judge (P),10,1,9
Fall2014,73077,ME 0330,A,3.000,Mechanics of Composite Materials,"[{'days': 'W', 'times': '0630pm-0900pm', 'dates': '09/03-12/17', 'location': 'BNW 254A'}]",['W 0630pm-0900pm 09/03-12/17 BNW 254A'],Joseph   Goldberg,Joseph   Goldberg (P),10,9,1
Fall2014,71485,ME 0349,A,3.000,Heat Transfer,"[{'days': 'TF', 'times': '0200pm-0315pm', 'dates': '09/02-12/08', 'location': 'BNW 341'}]",['TF 0200pm-0315pm 09/02-12/08 BNW 341'],Shahrokh   Etemad,Shahrokh   Etemad (P),15,18,-3
Fall2014,70274,ME 0349,B,3.000,Heat Transfer,"[{'days': 'R', 'times': '0630pm-0900pm', 'dates': '09/02-12/08', 'location': 'BNW 139'}]",['R 0630pm-0900pm 09/02-12/08 BNW 139'],Clement   Anekwe,Clement   Anekwe (P),10,10,0
Fall2014,71689,ME 0350L,A,1.000,Energy Transfer Lab,"[{'days': 'M', 'times': '0330pm-0530pm', 'dates': '09/02-12/08', 'location': 'BNW 128'}]",['M 0330pm-0530pm 09/02-12/08 BNW 128'],Robert M.  Wojna,Robert M.  Wojna (P),13,18,-5
Fall2014,71690,ME 0350L,B,1.000,Energy Transfer Lab,"[{'days': 'M', 'times': '0630pm-0830pm', 'dates': '09/02-12/15', 'location': 'BNW 128'}, {'days': 'T', 'times': '0630pm-0900pm', 'dates': '12/16-12/16', 'location': 'BNW 128'}]","['M 0630pm-0830pm 09/02-12/15 BNW 128', 'T 0630pm-0900pm 12/16-12/16 BNW 128', 'T 0630pm-0900pm 12/16-12/16 BNW 128']",Kosovka   Cupic,Kosovka   Cupic (P),15,12,3
Fall2014,72419,ME 0411,01,3.000,Advanced Kinematics,"[{'days': 'M', 'times': '0630pm-0900pm', 'dates': '09/08-12/15', 'location': 'MCA 102'}, {'days': 'T', 'times': '0630pm-0900pm', 'dates': '12/16-12/16', 'location': 'MCA 101'}]","['M 0630pm-0900pm 09/08-12/15 MCA 102', 'T 0630pm-0900pm 12/16-12/16 MCA 101', 'T 0630pm-0900pm 12/16-12/16 MCA 101']",Ruvinda V.  Gunawardana,Ruvinda V.  Gunawardana (P),0,8,-8
Fall2014,72420,ME 0412,01,3.000,Advanced Dynamics,"[{'days': 'R', 'times': '0630pm-0900pm', 'dates': '09/04-12/18', 'location': 'BNW 138'}]",['R 0630pm-0900pm 09/04-12/18 BNW 138'],Andrew   Judge,Andrew   Judge (P),20,17,3
Fall2014,72421,ME 0425,01,3.000,Engineering Applications of Numerical Methods,"[{'days': 'T', 'times': '0630pm-0900pm', 'dates': '09/02-12/09', 'location': 'SON 203'}]",['T 0630pm-0900pm 09/02-12/09 SON 203'],Brendan S.  Mascarenhas,Brendan S.  Mascarenhas (P),35,12,23
Fall2014,73312,ME 0425,02,3.000,Engineering Applications of Numerical Methods,"[{'days': 'W', 'times': '1100am-0130pm', 'dates': '09/03-12/10', 'location': 'SON 203'}]",['W 1100am-0130pm 09/03-12/10 SON 203'],Benjamin   Fine,Benjamin   Fine (P),16,16,0
Fall2014,73183,ME 0444,01,3.000,Mechanics of Composite Materials,"[{'days': 'W', 'times': '0630pm-0900pm', 'dates': '09/03-12/17', 'location': 'BNW 254A'}]",['W 0630pm-0900pm 09/03-12/17 BNW 254A'],Joseph   Goldberg,Joseph   Goldberg (P),20,21,-1
Fall2014,70300,MU 0060,B,1.000,Private Lessons: Bass,[],[],Laura   Nash,Laura   Nash (P),0,1,-1
Fall2014,71244,MU 0065,A,2.000,Private Lessons: Cello,[],[],Laura   Nash,Laura   Nash (P),0,1,-1
Fall2014,70848,MU 0067,A,2.000,Private Lessons: Clarinet,"[{'days': 'TBA', 'times': '0', 'dates': 'TBA', 'location': 'IDEA Course Eval - NO and VPA Arts Core: Applied Course'}]",['TBA 0 TBA IDEA Course Eval - NO and VPA Arts Core: Applied Course'],09/02-12/30,09/02-12/30,1,-1,0
Fall2014,70214,MU 0070,A,1.000,Private Lessons: Guitar,[],[],Laura   Nash,Laura   Nash (P),0,2,-2
Fall2014,70470,MU 0071,A,2.000,Private Lessons: Guitar,[],[],Laura   Nash,Laura   Nash (P),0,4,-4
Fall2014,70473,MU 0079,A,2.000,Private Lessons: Percussion,[],[],Laura   Nash,Laura   Nash (P),0,1,-1
Fall2014,70474,MU 0081,A,2.000,Private Lessons: Piano,[],[],Laura   Nash,Laura   Nash (P),0,1,-1
Fall2014,70476,MU 0085,A,2.000,Private Lessons: Saxophone,[],[],Laura   Nash,Laura   Nash (P),0,1,-1
Fall2014,70302,MU 0088,B,1.000,Private Lessons: Violin,"[{'days': 'TBA', 'times': '0', 'dates': 'TBA', 'location': 'IDEA Course Eval - NO and VPA Arts Core: Applied Course'}]",['TBA 0 TBA IDEA Course Eval - NO and VPA Arts Core: Applied Course'],09/02-12/30,09/02-12/30,0,0,0
Fall2014,70478,MU 0089,A,2.000,Private Lessons: Violin,[],[],Laura   Nash,Laura   Nash (P),0,1,-1
Fall2014,70850,MU 0092,A,1.000,Private Lessons: Voice,[],[],Laura   Nash,Laura   Nash (P),0,1,-1
Fall2014,70479,MU 0093,A,2.000,Private Lessons: Voice,[],[],Laura   Nash,Laura   Nash (P),0,11,-11
Fall2014,70614,MU 0096,A,1.000,Private Lessons: Beginning Piano,[],[],Laura   Nash,Laura   Nash (P),0,3,-3
Fall2014,70337,MU 0097,A,2.000,PrivateLessons-Beginning Piano,[],[],Laura   Nash,Laura   Nash (P),0,3,-3
Fall2014,73321,MU 0098,A,1.000,Private Lessons: Jazz/Pop Piano,[],[],Laura   Nash,Laura   Nash (P),0,1,-1
Fall2014,73320,MU 0099,A,2.000,Private Lessons: Jazz/Pop Piano,[],[],Laura   Nash,Laura   Nash (P),0,2,-2
